"","newdata.code1","newdata.code2","fit_value","fit_exp"
"11199","IND","POL",-7.49563695695952,0.0005555027730213
"11200","IND","ISR",-8.56665280006755,0.000190348719913539
"11201","IRL","PER",-9.00948555345839,0.000122244728223118
"11202","IRL","LSO",-15.0635971216949,2.8705353034571e-07
"11203","IRL","ZWE",-12.2642969344192,4.71719160486034e-06
"11204","IRL","CHN",-4.85562813572876,0.00778444213106557
"11205","IRL","UGA",-11.4070967821168,1.11163141866991e-05
"11206","IRL","POL",-6.8422677569019,0.00106767941481231
"11207","IRL","COD",-7.91828051729981,0.000364027728038143
"11208","IRL","CYP",-11.7572264492611,7.83251852277963e-06
"11209","IRL","NIC",-10.6321389702151,2.41279661224685e-05
"11210","IRL","NAM",-11.9987826011042,6.15169686555694e-06
"11211","IRL","BDI",-12.7323854023325,2.95389652769006e-06
"11212","IRL","MRT",-10.510222798125,2.72563837530241e-05
"11213","IRL","TKM",-12.6917696054135,3.0763411501077e-06
"11214","IRL","KHM",-9.72163227731199,5.99720296273526e-05
"11215","IRL","GEO",-10.3658364164333,3.14901293113684e-05
"11216","IRL","AUT",-10.8621169623759,1.91709017498447e-05
"11217","IRL","MKD",-13.0581978077944,2.13253785175486e-06
"11218","IRL","BTN",-15.3880626896076,2.07514900626111e-07
"11219","IRL","KWT",-10.3400065821958,3.23141099619462e-05
"11220","IRL","VNM",-7.82114316224956,0.000401162826380614
"11221","IRL","PAK",-7.14729506639243,0.000786989960426581
"11222","IRL","CZE",-10.47071587781,2.83547532753803e-05
"11223","IRL","MLI",-11.6229592018439,8.95803913163259e-06
"11224","IRL","BRA",-6.97455429487653,0.000935383179597571
"11225","IRL","KOR",-8.47673277253628,0.000208258018691728
"11226","IRL","LKA",-9.80554705385398,5.51448579660841e-05
"11227","IRL","DJI",-12.3715263539301,4.23754547424454e-06
"11228","IRL","KGZ",-13.0322854750114,2.18851905164092e-06
"11229","IRL","CMR",-8.86451745021766,0.000141315235512648
"11230","IRL","HRV",-9.23162958622943,9.78935801437232e-05
"11231","IRL","DOM",-9.87228323397132,5.15848138527999e-05
"11232","IRL","ETH",-10.1587688891423,3.87349258124013e-05
"11233","IRL","GRD",-14.336918392711,5.93684150178181e-07
"11234","IRL","AUS",-10.0500256328374,4.31846421012464e-05
"11235","IRL","LCA",-14.0084023370029,8.24571205199273e-07
"11236","IRL","TTO",-11.8441139108642,7.18069838977048e-06
"11237","IRL","LBR",-10.6689809313034,2.32552200860075e-05
"11238","IRL","GRC",-8.7745586158125,0.000154617131556483
"11239","IRL","COM",-13.4152072609354,1.4922772322624e-06
"11240","IRL","MYS",-9.29760332112469,9.16436087859184e-05
"11241","IRL","IND",-5.05559809470479,0.00637355363346085
"11242","IRL","PRT",-7.93685346829777,0.000357329058474418
"11243","IRL","BEL",-6.9765513539298,0.000933517028177999
"11244","IRL","GIN",-9.45303260131931,7.84512926678514e-05
"11245","IRL","ISR",-9.33218708772085,8.85284058210435e-05
"11246","IRL","MUS",-12.5994952438564,3.37371770917605e-06
"11247","IRL","BOL",-13.0425863617806,2.16609107702693e-06
"11248","IRL","ABW",-14.602550988166,4.55189970219263e-07
"11249","IRL","LVA",-11.4476750928357,1.06742624471789e-05
"11250","IRL","CPV",-12.5263557762178,3.62971735549947e-06
"11251","IRL","ESP",-6.35596428690903,0.00173636004178016
"11252","IRL","ROU",-7.99971105346188,0.000335559572672766
"11253","IRL","SUR",-13.0423944142903,2.16650689267908e-06
"11254","IRL","MDG",-9.23890376979478,9.71840679613927e-05
"11255","IRL","SLE",-10.1292090872689,3.98970134690803e-05
"11256","IRL","SEN",-9.15176016428213,0.000106033002891055
"11257","IRL","HUN",-10.99375463392,1.68063354265416e-05
"11258","IRL","MNG",-14.041144644411,7.98010050941629e-07
"11259","IRL","BRB",-13.503567526021,1.36607686806824e-06
"11260","IRL","VEN",-8.78691834338904,0.000152717867304182
"11261","IRL","CAN",-7.95041602295098,0.000352515479588116
"11262","IRL","CRI",-10.9899813493998,1.68698703040497e-05
"11263","IRL","URY",-11.5113635624921,1.00156312288306e-05
"11264","IRL","TJK",-13.01890792319,2.2179927822983e-06
"11265","IRL","SWE",-7.88474168504879,0.000376443840055753
"11266","IRL","EGY",-7.26103691756354,0.000702379348394873
"11267","IRL","SAU",-8.51831116343789,0.00019977653053525
"11268","IRL","ISL",-11.0758261463235,1.54820983552636e-05
"11269","IRL","GAB",-11.8847680877436,6.8946273972032e-06
"11270","IRL","SVK",-11.5237780913825,9.89206050878306e-06
"11271","IRL","NER",-11.3474823462498,1.17991584568751e-05
"11272","IRL","BHR",-11.4100803755698,1.10831970530687e-05
"11273","IRL","ITA",-6.46976462884968,0.00154959041888662
"11274","IRL","GBR",-3.48773166040288,0.0305701370357283
"11275","IRL","NLD",-6.29435647504941,0.00184669730652175
"11276","IRL","DZA",-7.28528988340233,0.000685549478131622
"11277","IRL","CIV",-8.94859223038085,0.000129919928696034
"11278","IRL","JOR",-9.92063717159398,4.91498299303395e-05
"11279","IRL","NZL",-11.8064203371176,7.45653046453216e-06
"11280","IRL","BHS",-12.9978709170317,2.26514696249205e-06
"11281","IRL","BGR",-8.82204968051074,0.000147445833445116
"11282","IRL","ALB",-9.98685884665253,4.60004744842892e-05
"11283","IRL","MLT",-11.8333714957818,7.25825224449916e-06
"11284","IRL","SGP",-10.8784783575625,1.88597910926426e-05
"11285","IRL","TUR",-7.08519853132997,0.000837408518954787
"11286","IRL","ARE",-9.86305161358913,5.20632301529483e-05
"11287","IRL","LTU",-9.50886287110228,7.41913589254921e-05
"11288","IRL","IRN",-7.76699708411619,0.000423483043296131
"11289","IRL","MDA",-12.5859716106605,3.41965253275649e-06
"11290","IRL","GTM",-9.67586973534199,6.27802681470408e-05
"11291","IRL","PHL",-8.32994930614372,0.000241184271129437
"11292","IRL","DEU",-5.40987710947689,0.00447218976731998
"11293","IRL","LUX",-12.5313666763564,3.61157469778507e-06
"11294","IRL","FRA",-5.14431088119584,0.005832492259536
"11295","IRL","COL",-8.44572564148479,0.000214816659211843
"11296","IRL","LAO",-13.3566316345443,1.58229911181917e-06
"11297","IRL","TGO",-9.83844688973969,5.33601209468317e-05
"11298","IRL","THA",-8.18736310346159,0.000278146361260323
"11299","IRL","KEN",-8.45279149186126,0.000213304146725771
"11300","IRL","ZMB",-12.7991917594551,2.76300484234941e-06
"11301","IRL","USA",-5.9539270333262,0.00259562736267667
"11302","IRL","MOZ",-9.40939819916183,8.19502502439347e-05
"11303","IRL","QAT",-10.3711445355933,3.13234188036777e-05
"11304","IRL","BIH",-10.1871380780087,3.7651488172378e-05
"11305","IRL","PAN",-11.0066924388098,1.65902988707477e-05
"11306","IRL","IRQ",-8.59493613810809,0.000185040444454216
"11307","IRL","CAF",-13.4018585277978,1.51233078982183e-06
"11308","IRL","GNB",-11.2621176710718,1.28506306363073e-05
"11309","IRL","ECU",-9.66189108257936,6.3664014114332e-05
"11310","IRL","VCT",-14.5314985667535,4.88709024376873e-07
"11311","IRL","SYC",-14.8696097205155,3.48506233407007e-07
"11312","IRL","GHA",-8.39794188999243,0.000225330602444404
"11313","IRL","JPN",-7.58094605762119,0.000510078431088802
"11314","IRL","ARG",-8.98323243870539,0.00012549653131416
"11315","IRL","STP",-14.1947838053405,6.84358587926897e-07
"11316","IRL","TCD",-12.0606392555242,5.78270347423797e-06
"11317","IRL","HTI",-9.95787505710781,4.73532521676545e-05
"11318","IRL","FJI",-13.642992864729,1.18829284517388e-06
"11319","IRL","JAM",-11.3712172626939,1.15224037835842e-05
"11320","IRL","AZE",-12.0075361521704,6.09808267253565e-06
"11321","IRL","AGO",-8.68050566397845,0.000169865151190291
"11322","IRL","NPL",-11.5143566745799,9.98569814082408e-06
"11323","IRL","RUS",-5.87900993739728,0.0027975536576302
"11324","IRL","TUN",-8.69785376128124,0.000166943727855301
"11325","IRL","BLZ",-13.5372462797242,1.32083521909477e-06
"11326","IRL","TZA",-8.31989686801121,0.00024362098804707
"11327","IRL","UKR",-8.77163628900861,0.000155069634202646
"11328","IRL","GMB",-11.4069190036187,1.11182906040169e-05
"11329","IRL","YEM",-9.53883383488405,7.20007634966683e-05
"11330","IRL","ZAF",-8.88087895309978,0.000139021918098885
"11331","IRL","COG",-10.7431254544307,2.15933436648498e-05
"11332","IRL","LBN",-9.99147385472539,4.57886710364204e-05
"11333","IRL","NOR",-8.12797008211967,0.000295166757368394
"11334","IRL","MAR",-7.27009818754836,0.000696043647585279
"11335","IRL","SLV",-10.7021462261456,2.24966032651083e-05
"11336","IRL","CHE",-10.300829253909,3.36052163709698e-05
"11337","IRL","UZB",-11.2045585277825,1.36120037234692e-05
"11338","IRL","MDV",-13.4613132772603,1.42503629091341e-06
"11339","IRL","SVN",-9.60256542132396,6.75552064300468e-05
"11340","IRL","PRY",-13.5118434405368,1.35481798572078e-06
"11341","IRL","EST",-10.2437854026416,3.55779176732998e-05
"11342","IRL","KAZ",-10.1225215517458,4.01647203157191e-05
"11343","IRL","BGD",-7.4805653658836,0.000563938493842571
"11344","IRL","DNK",-8.09622060119673,0.000304688504122279
"11345","IRL","BWA",-14.6487778871259,4.34626894748557e-07
"11346","IRL","ARM",-13.5148289312873,1.35077922100296e-06
"11347","IRL","NGA",-6.76411775829618,0.00115446556278713
"11348","IRL","FIN",-8.85786550005263,0.000142258390850229
"11349","IRL","BFA",-11.8050904911724,7.46645309766043e-06
"11350","IRL","BEN",-9.57378442598884,6.95277624121244e-05
"11351","IRL","MWI",-12.4786267309552,3.8071612283744e-06
"11352","IRL","MEX",-7.58841959271776,0.000506280551502375
"11353","IRL","IDN",-7.26851988753714,0.000697143080671472
"11354","IRL","RWA",-12.4153780621719,4.05573729937375e-06
"11355","IRL","OMN",-10.3508801864085,3.1964642548178e-05
"11356","IRL","CHL",-9.96243104696201,4.71380019424658e-05
"11357","IRL","HND",-10.2272298763533,3.61718315377221e-05
"11358","IRL","SYR",-9.26571719755724,9.46128555328477e-05
"11359","IRL","GNQ",-12.0352620237555,5.9313303739206e-06
"11360","IRL","BLR",-11.2205989524169,1.33954032297365e-05
"11361","IRN","IRQ",-5.1457067299808,0.00582435666165542
"11362","IRN","CMR",-8.64084526763578,0.000176737448641952
"11363","IRN","TKM",-6.56472289533154,0.00140921439669417
"11364","IRN","ISL",-12.7057983155605,3.03348536037517e-06
"11365","IRN","KHM",-8.85091044131087,0.000143251255027136
"11366","IRN","HUN",-11.4418859980356,1.07362359766451e-05
"11367","IRN","GNQ",-11.8773993975775,6.94561941175354e-06
"11368","IRN","POL",-7.36425283007951,0.000633498560767918
"11369","IRN","UGA",-10.6661261105639,2.33217044258938e-05
"11370","IRN","DZA",-8.17534679701247,0.000281508814852245
"11371","IRN","RWA",-11.7496582638009,7.89202135580434e-06
"11372","IRN","IND",-3.55164149180287,0.0286775270717444
"11373","IRN","MEX",-8.02584431215177,0.000326903900620987
"11374","IRN","KEN",-7.63694630711778,0.000482298998636068
"11375","IRN","NLD",-8.3817084640587,0.00022901834142493
"11376","IRN","CAF",-12.9947878589354,2.27214131863699e-06
"11377","IRN","MKD",-13.055248079538,2.1388375455388e-06
"11378","IRN","FRA",-7.2416823254323,0.00071610602279804
"11379","IRN","SVK",-12.1612244476328,5.22934541365896e-06
"11380","IRN","ITA",-7.10022178858797,0.000824921944702077
"11381","IRN","LVA",-10.8928563131093,1.85905659462462e-05
"11382","IRN","LUX",-14.2712701462643,6.33966231678584e-07
"11383","IRN","MWI",-11.8483741816948,7.15017174194187e-06
"11384","IRN","MRT",-11.0743227871294,1.55053910143998e-05
"11385","IRN","MDA",-12.2690839798376,4.69466415737745e-06
"11386","IRN","EST",-10.7478143081378,2.14923326333971e-05
"11387","IRN","BGD",-6.34819477845737,0.00174990324970591
"11388","IRN","CAN",-8.69113404530359,0.000168069319884643
"11389","IRN","LKA",-8.66459404686836,0.000172589598133732
"11390","IRN","NZL",-11.38181656337,1.14009193238758e-05
"11391","IRN","RUS",-5.5642493766259,0.00383245619704571
"11392","IRN","ZAF",-8.3915007786807,0.000226786666237085
"11393","IRN","FJI",-13.3586074336638,1.57917589306967e-06
"11394","IRN","MOZ",-8.8726785874632,0.000140166635795828
"11395","IRN","NAM",-11.6360435238446,8.84159273550291e-06
"11396","IRN","CPV",-13.0847979334067,2.07655988809726e-06
"11397","IRN","NGA",-6.69435915078846,0.00123787491128689
"11398","IRN","LSO",-14.5958953084677,4.58229673286837e-07
"11399","IRN","GHA",-8.44890149479703,0.000214135515192408
"11400","IRN","VEN",-9.30303416760282,9.11472554452536e-05
"11401","IRN","MNG",-13.3407523232704,1.60762548243179e-06
"11402","IRN","AUT",-11.5656028721227,9.4868600244345e-06
"11403","IRN","MUS",-11.8035840216111,7.47770955861188e-06
"11404","IRN","KWT",-7.69486001364019,0.000455160700416805
"11405","IRN","HRV",-9.83584052319199,5.34993783801734e-05
"11406","IRN","BHS",-13.5835516813675,1.26106786835954e-06
"11407","IRN","TJK",-11.1537008762706,1.43221842552759e-05
"11408","IRN","GNB",-11.6816667569101,8.44727412910101e-06
"11409","IRN","BEN",-9.58434596583296,6.87973063395432e-05
"11410","IRN","CYP",-10.5371107840494,2.65332794636268e-05
"11411","IRN","JOR",-8.4307106118933,0.000218066474688446
"11412","IRN","BFA",-11.9936231516866,6.18351825419937e-06
"11413","IRN","DOM",-10.4453217400331,2.90840181235084e-05
"11414","IRN","JAM",-11.9100896226291,6.72223665911458e-06
"11415","IRN","ALB",-10.0735053941647,4.21824882188195e-05
"11416","IRN","NIC",-11.0960346008926,1.51723691884854e-05
"11417","IRN","FIN",-9.36638124981658,8.55524217673796e-05
"11418","IRN","SYR",-7.73268827425441,0.000438264357265079
"11419","IRN","PHL",-7.63445202508504,0.000483503489908772
"11420","IRN","QAT",-8.11595931088613,0.000298733313435963
"11421","IRN","NOR",-9.49453290916206,7.5262172308665e-05
"11422","IRN","CHN",-4.19166794118573,0.0151210428176803
"11423","IRN","UKR",-8.3761899164184,0.00023028568378083
"11424","IRN","TZA",-7.53305098636793,0.000535103171161335
"11425","IRN","GAB",-11.6906851810129,8.37143551489283e-06
"11426","IRN","VCT",-15.0867761105364,2.80476439395487e-07
"11427","IRN","SGP",-10.0321175544693,4.3964962219308e-05
"11428","IRN","KGZ",-11.5743463053347,9.40427386682227e-06
"11429","IRN","TUN",-9.21186542151422,9.98476112759079e-05
"11430","IRN","MDG",-8.49693168344119,0.000204093633140065
"11431","IRN","GRD",-14.8801290310395,3.44859402818485e-07
"11432","IRN","DEU",-6.56483185052493,0.00140906086383131
"11433","IRN","GMB",-11.8718229093616,6.98445977230978e-06
"11434","IRN","IDN",-6.47493956711441,0.00154159209739281
"11435","IRN","NER",-11.4691367443249,1.04476159501273e-05
"11436","IRN","KOR",-7.91685115899091,0.000364548426139309
"11437","IRN","TUR",-5.49616029469181,0.00410249360136947
"11438","IRN","BWA",-14.1813993114597,6.93579955263779e-07
"11439","IRN","BRA",-7.24673566314898,0.000712496425163113
"11440","IRN","BHR",-9.06718871930421,0.000115390478114089
"11441","IRN","GEO",-8.23386901023989,0.000265507090814442
"11442","IRN","GIN",-9.80483197122292,5.51843051985426e-05
"11443","IRN","MLT",-12.0484713375313,5.85349676591489e-06
"11444","IRN","COD",-7.58317163358868,0.000508944475111679
"11445","IRN","BRB",-14.0625512962805,7.81108871822979e-07
"11446","IRN","MYS",-8.42328138004509,0.000219692573942245
"11447","IRN","AZE",-6.5915029173059,0.00137197644621731
"11448","IRN","ISR",-7.91328679751617,0.000365850126993165
"11449","IRN","ROU",-7.75497006797415,0.000428607032076734
"11450","IRN","STP",-14.0591765450337,7.83749372973274e-07
"11451","IRN","PAN",-11.4760472769554,1.03756662508972e-05
"11452","IRN","BEL",-9.03887450655496,0.000118704362280668
"11453","IRN","PRT",-9.34192619619937,8.76704029466601e-05
"11454","IRN","GTM",-10.1350443099546,3.96648834348807e-05
"11455","IRN","COM",-12.6341878710689,3.25868156902098e-06
"11456","IRN","ARE",-7.68288787839256,0.000460642695999231
"11457","IRN","URY",-11.6571191447811,8.65720059323416e-06
"11458","IRN","JPN",-7.13832623358589,0.000794080089365174
"11459","IRN","CHL",-10.1544038854811,3.89043734561373e-05
"11460","IRN","ARM",-8.28336947697307,0.000252684349913713
"11461","IRN","UZB",-9.45695098669003,7.81444917450169e-05
"11462","IRN","SAU",-6.48591392664728,0.00152476660483203
"11463","IRN","BDI",-12.0936357659548,5.59500811412989e-06
"11464","IRN","SLE",-10.4568402721184,2.87509349250238e-05
"11465","IRN","PRY",-13.735596119563,1.08319438386676e-06
"11466","IRN","LCA",-14.5729428795354,4.68868786982741e-07
"11467","IRN","BOL",-13.3515872448467,1.59030101053718e-06
"11468","IRN","ZMB",-12.2586356926478,4.74397250205812e-06
"11469","IRN","EGY",-6.19248086691625,0.00204474770872179
"11470","IRN","LBR",-10.9255112071832,1.79932979199561e-05
"11471","IRN","HTI",-10.5207266047947,2.69715863146533e-05
"11472","IRN","THA",-7.25613546204532,0.000705830480403719
"11473","IRN","OMN",-8.3138894696722,0.000245088921180882
"11474","IRN","YEM",-8.14223820940486,0.000290985183061119
"11475","IRN","TCD",-11.783765280141,7.6273866578292e-06
"11476","IRN","CRI",-11.4502476127966,1.06468379840788e-05
"11477","IRN","DNK",-9.39253841621661,8.33436266817928e-05
"11478","IRN","PAK",-5.21249100865088,0.00544808554235664
"11479","IRN","KAZ",-11.0277405043209,1.62447544509203e-05
"11480","IRN","SYC",-13.8631983086164,9.53431448950916e-07
"11481","IRN","HND",-10.6978758844672,2.25928768619273e-05
"11482","IRN","TGO",-9.87546879709503,5.14207486308493e-05
"11483","IRN","SUR",-13.5329639959113,1.32650353838682e-06
"11484","IRN","LAO",-12.4421416490722,3.94863089074533e-06
"11485","IRN","NPL",-10.252700095555,3.52621609908154e-05
"11486","IRN","ESP",-7.79182369370334,0.000413098830870085
"11487","IRN","IRL",-10.0788679887978,4.19568860809373e-05
"11488","IRN","CIV",-9.12312391850985,0.000109113283364326
"11489","IRN","MDV",-12.3016971585454,4.54402598266656e-06
"11490","IRN","VNM",-6.94834113089608,0.000960226723670566
"11491","IRN","MAR",-8.30915410500291,0.000246252258839241
"11492","IRN","SEN",-9.65094081164234,6.43649832142753e-05
"11493","IRN","GBR",-7.17725170614374,0.000763764008322863
"11494","IRN","CHE",-11.6908852713237,8.36976063932729e-06
"11495","IRN","GRC",-8.43799499663582,0.000216483766114966
"11496","IRN","LBN",-8.54352851357219,0.000194801685647468
"11497","IRN","AUS",-9.51052360924639,7.40682487609297e-05
"11498","IRN","SLV",-11.1624155727749,1.41979130456402e-05
"11499","IRN","ETH",-9.11704626767515,0.000109778455095306
"11500","IRN","MLI",-11.9459273414633,6.48559274786866e-06
"11501","IRN","COG",-10.4083996340205,3.01779318536949e-05
"11502","IRN","ARG",-9.13781248578938,0.000107522278953565
"11503","IRN","BTN",-14.2288365669225,6.61446610153871e-07
"11504","IRN","BLZ",-14.0170535955766,8.17468394915157e-07
"11505","IRN","CZE",-11.4300762374785,1.08637800026365e-05
"11506","IRN","LTU",-9.82791065234641,5.39253080928821e-05
"11507","IRN","BLR",-11.360868939355,1.16422604316556e-05
"11508","IRN","SWE",-8.77934885251661,0.000153878250019433
"11509","IRN","TTO",-12.3745773723874,4.22463634779473e-06
"11510","IRN","ABW",-15.1295627891279,2.68728895454927e-07
"11511","IRN","SVN",-10.3356328205403,3.24557537092231e-05
"11512","IRN","PER",-9.352735084516,8.67278863074097e-05
"11513","IRN","USA",-6.63910778579339,0.00130819391249354
"11514","IRN","COL",-8.90036134639149,0.000136339651738749
"11515","IRN","BGR",-8.70769439367445,0.000165308952801645
"11516","IRN","AGO",-8.3797325331007,0.00022947131322883
"11517","IRN","DJI",-11.1392227364729,1.45310511950238e-05
"11518","IRN","ZWE",-11.6924599347393,8.35659145468958e-06
"11519","IRN","ECU",-10.0769766480507,4.20363159399898e-05
"11520","IRN","BIH",-10.5012146229192,2.75030232514151e-05
"11521","IRQ","AGO",-8.28186059569401,0.000253065908389638
"11522","IRQ","SVN",-10.2138542488182,3.66589026629109e-05
"11523","IRQ","LTU",-9.81902685500537,5.44065038596346e-05
"11524","IRQ","GHA",-8.33261180895356,0.000240542971439822
"11525","IRQ","CZE",-11.3503775532224,1.17650468549416e-05
"11526","IRQ","PRY",-13.7060115474565,1.1157189669394e-06
"11527","IRQ","COL",-8.88977278485232,0.000137790962618927
"11528","IRQ","JPN",-7.29223760017348,0.000680802982272467
"11529","IRQ","COD",-7.47029142131298,0.000569762231823705
"11530","IRQ","VCT",-15.0665759069622,2.86199731791185e-07
"11531","IRQ","BFA",-11.8701610459683,6.99607664047751e-06
"11532","IRQ","MDA",-12.1558454294135,5.25754994625641e-06
"11533","IRQ","HND",-10.7059162253431,2.24119507590553e-05
"11534","IRQ","BHR",-9.02319405086157,0.000120580370668488
"11535","IRQ","ARM",-11.1984307371986,1.36956713186564e-05
"11536","IRQ","PRT",-9.25319996639185,9.58045895617941e-05
"11537","IRQ","NPL",-10.5256701490778,2.6838580115215e-05
"11538","IRQ","IDN",-6.59894225567822,0.00136180772038909
"11539","IRQ","SVK",-12.0584357842239,5.79545954403731e-06
"11540","IRQ","NOR",-9.49508878815172,7.52203472742686e-05
"11541","IRQ","MNG",-13.5592238912235,1.29212308356593e-06
"11542","IRQ","GAB",-11.5689755827284,9.45491748776096e-06
"11543","IRQ","CHE",-11.5937252109448,9.22378382935502e-06
"11544","IRQ","JOR",-6.38916295133512,0.00167966157160152
"11545","IRQ","TJK",-11.678215299111,8.47647991154436e-06
"11546","IRQ","TUR",-4.88382472093513,0.00756801306463026
"11547","IRQ","SGP",-10.1723977769201,3.82105930079594e-05
"11548","IRQ","DEU",-6.50904259025956,0.00148990549045762
"11549","IRQ","GNB",-11.5939754283803,9.22147616654109e-06
"11550","IRQ","SAU",-4.66104345123777,0.00945658976150507
"11551","IRQ","SEN",-9.56616229302933,7.00597370769156e-05
"11552","IRQ","CAF",-12.8434294990469,2.64343989337248e-06
"11553","IRQ","SYR",-5.73414309677567,0.00323365210839395
"11554","IRQ","SLE",-10.3663335678799,3.14744778389273e-05
"11555","IRQ","GBR",-7.12172193422389,0.000807375306308237
"11556","IRQ","SUR",-13.5036242582188,1.36599936972343e-06
"11557","IRQ","OMN",-8.55501237482552,0.000192577406220347
"11558","IRQ","BEN",-9.46048916449536,7.78684911961542e-05
"11559","IRQ","IRL",-10.0391287562807,4.3657793067305e-05
"11560","IRQ","MEX",-8.0503820472847,0.000318980033743289
"11561","IRQ","ETH",-8.95135387197826,0.000129561631388705
"11562","IRQ","FIN",-9.40216049828565,8.25455332835953e-05
"11563","IRQ","HTI",-10.5152597788024,2.71194390581533e-05
"11564","IRQ","KOR",-8.08995987111356,0.000306602060485548
"11565","IRQ","MUS",-11.8157695635793,7.38714253973321e-06
"11566","IRQ","CAN",-8.70862034100128,0.000165155956262997
"11567","IRQ","IND",-3.87969080983792,0.0206572112008939
"11568","IRQ","MOZ",-8.83251542780667,0.000145910749524331
"11569","IRQ","BGD",-6.58095793812701,0.00138652045765538
"11570","IRQ","LSO",-14.554859255532,4.77424762191304e-07
"11571","IRQ","DZA",-8.03900746576691,0.000322629011595356
"11572","IRQ","FJI",-13.4592746257472,1.42794440661411e-06
"11573","IRQ","NIC",-11.1019396271961,1.50830399546489e-05
"11574","IRQ","NZL",-11.4627601007109,1.05144495341667e-05
"11575","IRQ","CRI",-11.4525690953807,1.06221502023389e-05
"11576","IRQ","BTN",-14.4816553404715,5.13685133224284e-07
"11577","IRQ","BIH",-10.3419021085812,3.22529157298557e-05
"11578","IRQ","ECU",-10.0684622006459,4.23957600034245e-05
"11579","IRQ","LKA",-8.81396790536613,0.000148642285734022
"11580","IRQ","MWI",-11.7838769625919,7.62653486015914e-06
"11581","IRQ","AZE",-9.83257383822527,5.36744297584422e-05
"11582","IRQ","SLV",-11.1724166934149,1.40566256979949e-05
"11583","IRQ","MDG",-8.47872629738325,0.000207843264705431
"11584","IRQ","BEL",-8.97416676473597,0.000126639414627652
"11585","IRQ","VEN",-9.28780325531375,9.25461373796572e-05
"11586","IRQ","BHS",-13.5873657451878,1.25626723580701e-06
"11587","IRQ","MRT",-10.9855548857875,1.69447096857972e-05
"11588","IRQ","ALB",-9.87368787057838,5.15124067995974e-05
"11589","IRQ","AUT",-11.4647225378587,1.0493835820986e-05
"11590","IRQ","LAO",-12.6276620466213,3.28001669178832e-06
"11591","IRQ","RUS",-5.64839883907768,0.00352315339668074
"11592","IRQ","MLI",-11.839977090006,7.2104651801347e-06
"11593","IRQ","COG",-10.2954157506316,3.37876316272377e-05
"11594","IRQ","ARG",-9.11022498091296,0.000110529845228094
"11595","IRQ","BLR",-11.3539090972757,1.17235713530721e-05
"11596","IRQ","LUX",-14.1957154976847,6.83721273206529e-07
"11597","IRQ","EST",-10.777773733182,2.08579845042484e-05
"11598","IRQ","PAN",-11.4730956200324,1.0406336900367e-05
"11599","IRQ","ISL",-12.7185276065099,2.99511596830662e-06
"11600","IRQ","BDI",-11.9819037314347,6.25641180403404e-06
"11601","IRQ","CHL",-10.1317917814135,3.9794104634232e-05
"11602","IRQ","KHM",-9.0163361297018,0.000121410143349672
"11603","IRQ","LBN",-7.827313768035,0.000398695030451553
"11604","IRQ","QAT",-8.12632725162305,0.000295652064848803
"11605","IRQ","USA",-6.65217686472434,0.00129120825818556
"11606","IRQ","THA",-7.43201535036624,0.00059199323508536
"11607","IRQ","VNM",-7.13642617296447,0.000795590323987544
"11608","IRQ","DJI",-10.9850954176164,1.6952497029448e-05
"11609","IRQ","LCA",-14.5528573290007,4.78381488818102e-07
"11610","IRQ","BRB",-14.0405439125884,7.98489584995252e-07
"11611","IRQ","ABW",-15.1173844518426,2.72021575571376e-07
"11612","IRQ","GNQ",-11.746659809018,7.91572073799263e-06
"11613","IRQ","URY",-11.6286546081062,8.90716447291104e-06
"11614","IRQ","GIN",-9.7145626873174,6.03975094999962e-05
"11615","IRQ","LVA",-11.0996186866631,1.51180874492837e-05
"11616","IRQ","KWT",-6.52064950586848,0.00147271225639599
"11617","IRQ","FRA",-7.16713170707492,0.000771532541851246
"11618","IRQ","TTO",-12.3536705070257,4.31389000722172e-06
"11619","IRQ","HUN",-11.3290545999773,1.20186061079632e-05
"11620","IRQ","RWA",-11.6321798027704,8.87582026391583e-06
"11621","IRQ","COM",-12.5908529504344,3.40300072147392e-06
"11622","IRQ","MDV",-12.4212571685312,4.0319631423017e-06
"11623","IRQ","JAM",-11.90912205478,6.72874402683237e-06
"11624","IRQ","BOL",-13.3289617143119,1.62669255113336e-06
"11625","IRQ","CIV",-9.01721174675539,0.00012130388108699
"11626","IRQ","GRC",-8.15536170427577,0.000287191388872041
"11627","IRQ","UGA",-10.5413628706093,2.64206971870488e-05
"11628","IRQ","MKD",-12.8548210675661,2.61349783400349e-06
"11629","IRQ","TGO",-9.75570755756475,5.79628912877232e-05
"11630","IRQ","LBR",-10.8318822828677,1.97593792054217e-05
"11631","IRQ","BRA",-7.20948237370342,0.000739539861684651
"11632","IRQ","IRN",-4.00481427023668,0.0182276743659558
"11633","IRQ","ESP",-7.69217882683362,0.000456382708765901
"11634","IRQ","CHN",-4.38621433657403,0.0124477631787051
"11635","IRQ","HRV",-9.70768328290345,6.08144408688782e-05
"11636","IRQ","ARE",-7.82628449235048,0.000399105608814853
"11637","IRQ","GTM",-10.147022855789,3.91925901512709e-05
"11638","IRQ","KAZ",-10.8908859650018,1.86272319432017e-05
"11639","IRQ","BWA",-14.130118350743,7.30075158873306e-07
"11640","IRQ","STP",-13.9419843991754,8.8119720029354e-07
"11641","IRQ","MAR",-8.20366217336763,0.00027364958049671
"11642","IRQ","NGA",-6.55153414595949,0.00142792327434359
